"URI","rdf-schema#label","alias","birthDate","birthPlace_label","birthPlace","birthYear","country_label","country","deathDate","deathPlace_label","deathPlace","deathYear","era_label","era","imdbId","influenced_label","influenced","influencedBy_label","influencedBy","lccnId","mainInterest_label","mainInterest","nationality_label","nationality","notableIdea_label","notableIdea","philosophicalSchool_label","philosophicalSchool","region_label","region","religion_label","religion","soundRecording_label","soundRecording","spouse_label","spouse","viafId","description","point","22-rdf-syntax-ns#type_label","22-rdf-syntax-ns#type","rdf-schema#seeAlso_label","rdf-schema#seeAlso","owl#differentFrom_label","owl#differentFrom","wgs84_pos#lat","wgs84_pos#long"
"http://dbpedia.org/resource/Shūzō_Kuki","Shūzō Kuki","NULL","1888-02-15","Tokyo Prefecture","http://dbpedia.org/resource/Tokyo_Prefecture","1888","NULL","NULL","1941-05-06","Kyoto","http://dbpedia.org/resource/Kyoto","1941","20th-century philosophy","http://dbpedia.org/resource/20th-century_philosophy","NULL","Takeo Doi","http://dbpedia.org/resource/Takeo_Doi","{Martin Heidegger|Kyoto School}","{http://dbpedia.org/resource/Martin_Heidegger|http://dbpedia.org/resource/Kyoto_School}","NULL","{Aesthetics|Culture|Contingency (philosophy)}","{http://dbpedia.org/resource/Aesthetics|http://dbpedia.org/resource/Culture|http://dbpedia.org/resource/Contingency_(philosophy)}","NULL","NULL","NULL","NULL","Kyoto School","http://dbpedia.org/resource/Kyoto_School","Japanese philosophy","http://dbpedia.org/resource/Japanese_philosophy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Sibawayh","Sibawayh","NULL","NULL","NULL","NULL","0760","NULL","NULL","NULL","NULL","NULL","0796","Medieval philosophy","http://dbpedia.org/resource/Medieval_philosophy","NULL","{Niftawayh|Abu Turab al-Zahiri}","{http://dbpedia.org/resource/Niftawayh|http://dbpedia.org/resource/Abu_Turab_al-Zahiri}","{Hammad ibn Salamah|Al-Akhfash al-Akbar|Yunus ibn Habib|Sa'id ibn Aws al-Ansari|Al-Khalil ibn Ahmad al-Farahidi|Qira'at}","{http://dbpedia.org/resource/Hammad_ibn_Salamah|http://dbpedia.org/resource/Al-Akhfash_al-Akbar|http://dbpedia.org/resource/Yunus_ibn_Habib|http://dbpedia.org/resource/Sa'id_ibn_Aws_al-Ansari|http://dbpedia.org/resource/Al-Khalil_ibn_Ahmad_al-Farahidi|http://dbpedia.org/resource/Qira'at}","NULL","Arabic","http://dbpedia.org/resource/Arabic","NULL","NULL","NULL","NULL","NULL","NULL","Islamic philosophy","http://dbpedia.org/resource/Islamic_philosophy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Sidney_Hook","Sidney Hook","NULL","1902-12-20","New York City","http://dbpedia.org/resource/New_York_City","1902","NULL","NULL","1989-07-12","Stanford California","http://dbpedia.org/resource/Stanford,_California","1989","20th-century philosophy","http://dbpedia.org/resource/20th-century_philosophy","NULL","{Paul Kurtz|Lionel Trilling|Barbara Branden|Morris Janowitz}","{http://dbpedia.org/resource/Paul_Kurtz|http://dbpedia.org/resource/Lionel_Trilling|http://dbpedia.org/resource/Barbara_Branden|http://dbpedia.org/resource/Morris_Janowitz}","{Bertrand Russell|John Dewey|Karl Marx|Morris Raphael Cohen}","{http://dbpedia.org/resource/Bertrand_Russell|http://dbpedia.org/resource/John_Dewey|http://dbpedia.org/resource/Karl_Marx|http://dbpedia.org/resource/Morris_Raphael_Cohen}","NULL","{Political philosophy|Philosophy of education|Marxist philosophy}","{http://dbpedia.org/resource/Political_philosophy|http://dbpedia.org/resource/Philosophy_of_education|http://dbpedia.org/resource/Marxist_philosophy}","NULL","NULL","NULL","NULL","Pragmatism","http://dbpedia.org/resource/Pragmatism","Western philosophy","http://dbpedia.org/resource/Western_philosophy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Simon_Blackburn","Simon Blackburn","NULL","1944-07-12","NULL","NULL","1944","NULL","NULL","NULL","NULL","NULL","NULL","Contemporary philosophy","http://dbpedia.org/resource/Contemporary_philosophy","NULL","NULL","NULL","{David Hume|Casimir Lewy}","{http://dbpedia.org/resource/David_Hume|http://dbpedia.org/resource/Casimir_Lewy}","NULL","{Ethics|Truth}","{http://dbpedia.org/resource/Ethics|http://dbpedia.org/resource/Truth}","NULL","NULL","Quasi-realism","http://dbpedia.org/resource/Quasi-realism","Analytic philosophy","http://dbpedia.org/resource/Analytic_philosophy","Western philosophy","http://dbpedia.org/resource/Western_philosophy","NULL","NULL","{Simon_Blackburn__1|Simon_Blackburn__2|Simon_Blackburn__3|Simon_Blackburn__4|Simon_Blackburn__5|Simon_Blackburn__6|Simon_Blackburn__7|Simon_Blackburn__8|Simon_Blackburn__9|Simon_Blackburn__10|Simon_Blackburn__11}","{http://dbpedia.org/resource/Simon_Blackburn__1|http://dbpedia.org/resource/Simon_Blackburn__2|http://dbpedia.org/resource/Simon_Blackburn__3|http://dbpedia.org/resource/Simon_Blackburn__4|http://dbpedia.org/resource/Simon_Blackburn__5|http://dbpedia.org/resource/Simon_Blackburn__6|http://dbpedia.org/resource/Simon_Blackburn__7|http://dbpedia.org/resource/Simon_Blackburn__8|http://dbpedia.org/resource/Simon_Blackburn__9|http://dbpedia.org/resource/Simon_Blackburn__10|http://dbpedia.org/resource/Simon_Blackburn__11}","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Simon_Critchley","Simon Critchley","NULL","1960-02-27","Hertfordshire","http://dbpedia.org/resource/Hertfordshire","1960","NULL","NULL","NULL","NULL","NULL","NULL","Contemporary philosophy","http://dbpedia.org/resource/Contemporary_philosophy","NULL","NULL","NULL","{Aristotle|Edmund Husserl|Friedrich Nietzsche|Georg Wilhelm Friedrich Hegel|Immanuel Kant|Jean-Jacques Rousseau|Jacques Lacan|Plato|Søren Kierkegaard|Martin Heidegger|Jacques Derrida|Emmanuel Levinas|Jean-Luc Nancy|Ernesto Laclau|Alain Badiou|Dominique Janicaud}","{http://dbpedia.org/resource/Aristotle|http://dbpedia.org/resource/Edmund_Husserl|http://dbpedia.org/resource/Friedrich_Nietzsche|http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel|http://dbpedia.org/resource/Immanuel_Kant|http://dbpedia.org/resource/Jean-Jacques_Rousseau|http://dbpedia.org/resource/Jacques_Lacan|http://dbpedia.org/resource/Plato|http://dbpedia.org/resource/Søren_Kierkegaard|http://dbpedia.org/resource/Martin_Heidegger|http://dbpedia.org/resource/Jacques_Derrida|http://dbpedia.org/resource/Emmanuel_Levinas|http://dbpedia.org/resource/Jean-Luc_Nancy|http://dbpedia.org/resource/Ernesto_Laclau|http://dbpedia.org/resource/Alain_Badiou|http://dbpedia.org/resource/Dominique_Janicaud}","NULL","{Aesthetics|Ethics}","{http://dbpedia.org/resource/Aesthetics|http://dbpedia.org/resource/Ethics}","NULL","NULL","NULL","NULL","Continental philosophy","http://dbpedia.org/resource/Continental_philosophy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Simon_Glendinning","Simon Glendinning","NULL","1964-12-13","NULL","NULL","1964","NULL","NULL","NULL","NULL","NULL","NULL","Contemporary philosophy","http://dbpedia.org/resource/Contemporary_philosophy","NULL","NULL","NULL","{Friedrich Nietzsche|Immanuel Kant|Ludwig Wittgenstein|Martin Heidegger|Jacques Derrida|Emmanuel Levinas}","{http://dbpedia.org/resource/Friedrich_Nietzsche|http://dbpedia.org/resource/Immanuel_Kant|http://dbpedia.org/resource/Ludwig_Wittgenstein|http://dbpedia.org/resource/Martin_Heidegger|http://dbpedia.org/resource/Jacques_Derrida|http://dbpedia.org/resource/Emmanuel_Levinas}","NULL","Western philosophy","http://dbpedia.org/resource/Western_philosophy","NULL","NULL","NULL","NULL","{Deconstruction|Phenomenology (philosophy)}","{http://dbpedia.org/resource/Deconstruction|http://dbpedia.org/resource/Phenomenology_(philosophy)}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Philosopher","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Simon_Lumsden","Simon Lumsden","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Contemporary philosophy","http://dbpedia.org/resource/Contemporary_philosophy","NULL","NULL","NULL","NULL","NULL","NULL","{Post-structuralism|German idealism}","{http://dbpedia.org/resource/Post-structuralism|http://dbpedia.org/resource/German_idealism}","NULL","NULL","NULL","NULL","Continental philosophy","http://dbpedia.org/resource/Continental_philosophy","Western philosophy","http://dbpedia.org/resource/Western_philosophy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","philosopher","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Simone_Weil","Simone Weil","NULL","1909-02-03","{Paris|France}","{http://dbpedia.org/resource/Paris|http://dbpedia.org/resource/France}","1909","NULL","NULL","1943-08-24","{Kent|Ashford Kent}","{http://dbpedia.org/resource/Kent|http://dbpedia.org/resource/Ashford,_Kent}","1943","20th-century philosophy","http://dbpedia.org/resource/20th-century_philosophy","NULL","{Albert Camus|Czesław Miłosz|Pope Paul VI|Iris Murdoch|Jean-Luc Godard|Anne Carson|Flannery O'Connor|Cornel West|Dewi Zephaniah Phillips|Diogenes Allen|Tim Keller (pastor)|János Pilinszky|Peter Winch}","{http://dbpedia.org/resource/Albert_Camus|http://dbpedia.org/resource/Czesław_Miłosz|http://dbpedia.org/resource/Pope_Paul_VI|http://dbpedia.org/resource/Iris_Murdoch|http://dbpedia.org/resource/Jean-Luc_Godard|http://dbpedia.org/resource/Anne_Carson|http://dbpedia.org/resource/Flannery_O'Connor|http://dbpedia.org/resource/Cornel_West|http://dbpedia.org/resource/Dewi_Zephaniah_Phillips|http://dbpedia.org/resource/Diogenes_Allen|http://dbpedia.org/resource/Tim_Keller_(pastor)|http://dbpedia.org/resource/János_Pilinszky|http://dbpedia.org/resource/Peter_Winch}","{Karl Marx|Plato|Émile Chartier|Homer|New Testament|Bhagavad Gita}","{http://dbpedia.org/resource/Karl_Marx|http://dbpedia.org/resource/Plato|http://dbpedia.org/resource/Émile_Chartier|http://dbpedia.org/resource/Homer|http://dbpedia.org/resource/New_Testament|http://dbpedia.org/resource/Bhagavad_Gita}","NULL","{Ethics|Metaphysics|Political philosophy|Religious cosmology}","{http://dbpedia.org/resource/Ethics|http://dbpedia.org/resource/Metaphysics|http://dbpedia.org/resource/Political_philosophy|http://dbpedia.org/resource/Religious_cosmology}","NULL","NULL","NULL","NULL","{Gnosticism|Christian philosophy|Neoplatonism}","{http://dbpedia.org/resource/Gnosticism|http://dbpedia.org/resource/Christian_philosophy|http://dbpedia.org/resource/Neoplatonism}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","Simone Veil","http://dbpedia.org/resource/Simone_Veil","NULL","NULL"
"http://dbpedia.org/resource/Simone_de_Beauvoir","Simone de Beauvoir","NULL","1908-01-09","NULL","NULL","1908","NULL","NULL","1986-04-14","NULL","NULL","1986","20th-century philosophy","http://dbpedia.org/resource/20th-century_philosophy","NULL","{Albert Camus|Jean-Paul Sartre|Adrienne Rich|Judith Butler|Betty Friedan|Sarah Hoagland|Germaine Greer|Camille Paglia|Grace Ji-Sun Kim}","{http://dbpedia.org/resource/Albert_Camus|http://dbpedia.org/resource/Jean-Paul_Sartre|http://dbpedia.org/resource/Adrienne_Rich|http://dbpedia.org/resource/Judith_Butler|http://dbpedia.org/resource/Betty_Friedan|http://dbpedia.org/resource/Sarah_Hoagland|http://dbpedia.org/resource/Germaine_Greer|http://dbpedia.org/resource/Camille_Paglia|http://dbpedia.org/resource/Grace_Ji-Sun_Kim}","{Edmund Husserl|Friedrich Nietzsche|Georg Wilhelm Friedrich Hegel|Henri Bergson|Immanuel Kant|Jean-Paul Sartre|Karl Marx|Mary Wollstonecraft|René Descartes|Søren Kierkegaard|Martin Heidegger|Marquis de Sade}","{http://dbpedia.org/resource/Edmund_Husserl|http://dbpedia.org/resource/Friedrich_Nietzsche|http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel|http://dbpedia.org/resource/Henri_Bergson|http://dbpedia.org/resource/Immanuel_Kant|http://dbpedia.org/resource/Jean-Paul_Sartre|http://dbpedia.org/resource/Karl_Marx|http://dbpedia.org/resource/Mary_Wollstonecraft|http://dbpedia.org/resource/René_Descartes|http://dbpedia.org/resource/Søren_Kierkegaard|http://dbpedia.org/resource/Martin_Heidegger|http://dbpedia.org/resource/Marquis_de_Sade}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Western philosophy","http://dbpedia.org/resource/Western_philosophy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Sir_Syed_Sani_Syed_Ali_Shah_Bukhari","Sir Syed Sani Syed Ali Shah Bukhari","NULL","1914-11-30","Beerwah Jammu and Kashmir","http://dbpedia.org/resource/Beerwah,_Jammu_and_Kashmir","1914","NULL","NULL","1979-03-30","NULL","NULL","1979","Modern history","http://dbpedia.org/resource/Modern_history","NULL","NULL","NULL","NULL","NULL","NULL","{Education|Pragmatism|Philanthropy|Islam}","{http://dbpedia.org/resource/Education|http://dbpedia.org/resource/Pragmatism|http://dbpedia.org/resource/Philanthropy|http://dbpedia.org/resource/Islam}","NULL","NULL","NULL","NULL","Islamic philosophy","http://dbpedia.org/resource/Islamic_philosophy","Jammu and Kashmir","http://dbpedia.org/resource/Jammu_and_Kashmir","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Sir_William_Hamilton,_9th_Baronet","Sir William Hamilton 9th Baronet","NULL","1788-03-08","Glasgow","http://dbpedia.org/resource/Glasgow","1788","NULL","NULL","1856-05-06","Edinburgh","http://dbpedia.org/resource/Edinburgh","1856","19th-century philosophy","http://dbpedia.org/resource/19th-century_philosophy","NULL","{John Stuart Mill|Herbert Spencer|John Veitch (poet)|James Hutchison Stirling}","{http://dbpedia.org/resource/John_Stuart_Mill|http://dbpedia.org/resource/Herbert_Spencer|http://dbpedia.org/resource/John_Veitch_(poet)|http://dbpedia.org/resource/James_Hutchison_Stirling}","{Immanuel Kant|Thomas Reid|Victor Cousin}","{http://dbpedia.org/resource/Immanuel_Kant|http://dbpedia.org/resource/Thomas_Reid|http://dbpedia.org/resource/Victor_Cousin}","NULL","{Metaphysics|Logic}","{http://dbpedia.org/resource/Metaphysics|http://dbpedia.org/resource/Logic}","NULL","NULL","NULL","NULL","Scottish Common Sense Realism","http://dbpedia.org/resource/Scottish_Common_Sense_Realism","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Sissela_Bok","Sissela Bok","NULL","1934-12-02","Sweden","http://dbpedia.org/resource/Sweden","1934","NULL","NULL","NULL","NULL","NULL","NULL","20th-century philosophy","http://dbpedia.org/resource/20th-century_philosophy","NULL","NULL","NULL","{Jean-Paul Sartre|Michel de Montaigne|Jeanne Hersch}","{http://dbpedia.org/resource/Jean-Paul_Sartre|http://dbpedia.org/resource/Michel_de_Montaigne|http://dbpedia.org/resource/Jeanne_Hersch}","NULL","Ethics","http://dbpedia.org/resource/Ethics","NULL","NULL","NULL","NULL","Continental philosophy","http://dbpedia.org/resource/Continental_philosophy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
